
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2021-06-08T03:00:22Z,,4.62208759970963,-123.13360406085849,66.023599924519658,-21.399816619232297,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,
1,"Entry - Entry",,,,,,false,"Magenta","Hiking",,,,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,
1,1,4.637744491919875,-75.487530436366796,2424.31201171875,2021-06-08T02:56:20Z,,,"Entry","25-NOV-17 10:32:26AM","25-NOV-17 10:32:26AM",,"Fishing Hot Spot Facility",,,,,,,,,,,,"ShorterDistance","Standard",,,,,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
31,4.65313752181828,-75.420579733327031,3874.93017578125,2021-06-08T02:56:19Z,,,"Bridge","26-NOV-17 1:47:24PM","26-NOV-17 1:47:24PM",,"Bridge","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:19Z,
32,48.321868758648634,-92.24985770881176,,2021-06-08T02:56:19Z,,,"C1","08-OCT-16 10:31:46AM","08-OCT-16 10:31:46AM",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:19Z,
33,48.288885802030563,-92.102808197960258,,2021-06-08T02:56:19Z,,,"C2","10-OCT-16 7:45:33AM","10-OCT-16 7:45:33AM",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:19Z,
34,4.626818262040615,-75.453348280861974,2881.89599609375,2021-06-08T02:56:19Z,,,"C22","27-NOV-17 1:55:01PM","27-NOV-17 1:55:01PM",,"Crossing","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:19Z,
35,4.627823168411851,-75.457091219723225,2771.34521484375,2021-06-08T02:56:19Z,,,"C23","27-NOV-17 2:36:49PM","27-NOV-17 2:36:49PM",,"Crossing","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:19Z,
36,48.205596758052707,-92.212734175845981,390.658447265625,2021-06-08T02:56:19Z,,,"C3","10-OCT-16 7:43:06AM","10-OCT-16 7:43:06AM",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:19Z,
37,4.653135342523456,-75.437449403107166,3136.64306640625,2021-06-08T02:56:20Z,,,"Camp","25-NOV-17 5:35:25PM","25-NOV-17 5:35:25PM",,"Campground","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
38,47.817424032837152,-123.12399010173976,1659.348876953125,2021-06-08T02:56:20Z,,,"Camp Mystery","28-SEP-01 7:26:55PM","28-SEP-01 7:26:55PM",,"Civil","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
39,4.650042839348316,-75.423922687768936,3813.88720703125,2021-06-08T02:56:20Z,,,"Cliff","26-NOV-17 12:59:29PM","26-NOV-17 12:59:29PM",,"Summit","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
40,48.246773947030306,-92.104734610766172,379.6033935546875,2021-06-08T02:56:20Z,,,"Clifjump","09-OCT-16 11:10:12AM","09-OCT-16 11:10:12AM",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
41,4.627626780420542,-75.456663239747286,2773.02783203125,2021-06-08T02:56:20Z,,,"Colibris","27-NOV-17 2:29:07PM","27-NOV-17 2:29:07PM",,"Hunting Area","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
42,66.015421953052282,-21.410254687070847,85.6824951171875,2021-06-08T02:56:20Z,,,"Com Tower","05-SEP-18 5:50:27AM","05-SEP-18 5:50:27AM",,"Radio Beacon","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
43,4.646547082811594,-75.428062174469233,3730.25341796875,2021-06-08T02:56:20Z,,,"Cx","26-NOV-17 12:14:43PM","26-NOV-17 12:14:43PM",,"Crossing","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
44,4.625500040128827,-75.425519356504083,3438.4951171875,2021-06-08T02:56:20Z,,,"El Vergel","27-NOV-17 10:20:20AM","27-NOV-17 10:20:20AM",,"Crossing","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
45,4.680316597223282,-75.363583294674754,3136.8837890625,2021-06-08T02:56:20Z,,,"Encanto","25-NOV-17 6:34:52PM","25-NOV-17 6:34:52PM",,"Trail Head","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
46,4.637744491919875,-75.487530436366796,2424.31201171875,2021-06-08T02:56:20Z,,,"Entry","25-NOV-17 10:32:26AM","25-NOV-17 10:32:26AM",,"Fishing Hot Spot Facility","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
47,4.64643401093781,-75.418623061850667,3802.3515625,2021-06-08T02:56:20Z,,,"Entrypark","27-NOV-17 8:11:33AM","27-NOV-17 8:11:33AM",,"Information","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
